,image,True CLass,Predicted Class
73,060333012347_111719_034624_L.jpg,0,0
74,060333012354_111719_034715_R.jpg,0,0
75,060333012354_111719_034730_L.jpg,0,0
76,060333012361_111719_035608_R.jpg,0,1
77,060333012361_111719_035624_L.jpg,0,1
78,060333012378_111719_035711_R.jpg,0,1
79,060333012378_111719_035727_L.jpg,0,0
80,060333012385_111719_040917_R.jpg,0,0
81,060333012385_111719_040935_L.jpg,0,0
82,060333012392_111719_043618_R.jpg,0,0
83,060333012392_111719_043651_L.jpg,0,1
84,060333012408_111719_043737_R.jpg,0,0
85,060333012408_111719_043756_L.jpg,0,0
86,060333012415_111719_044608_R.jpg,0,0
87,060333012415_111719_044624_L.jpg,0,0
88,060333012422_111719_050040_R.jpg,0,0
89,060333012422_111719_050207_L.jpg,0,1
90,060333012439_111719_050733_R.jpg,0,1
91,060333012439_111719_050745_L.jpg,0,1
92,060333012446_111719_051145_R.jpg,0,0
93,060333012446_111719_051202_L.jpg,0,1
94,060333012453_111719_051245_R.jpg,0,0
95,060333012453_111719_051304_L.jpg,0,0
96,060333012460_111719_052352_R.jpg,0,0
97,060333012460_111719_052413_L.jpg,0,0
98,060333012477_111819_090613_R.jpg,0,0
99,060333012477_111819_090648_L.jpg,0,1
100,060333012484_111819_090811_R.jpg,0,0
101,060333012484_111819_090838_L.jpg,0,0
102,060333012491_111819_091603_R.jpg,0,0
103,060333012491_111819_091639_L.jpg,0,0
104,060333012507_111819_093629_R.jpg,0,0
105,060333012507_111819_093717_L.jpg,0,0
106,060333012514_111819_095537_R.jpg,0,0
107,060333012514_111819_095557_L.jpg,0,0
108,060333012521_111819_095829_R.jpg,0,0
109,060333012521_111819_095846_L.jpg,0,0
110,060333012538_111819_101300_R.jpg,0,0
111,060333012538_111819_101321_L.jpg,0,0
112,060333012545_111819_101611_R.jpg,0,0
113,060333012545_111819_101625_L.jpg,0,0
114,060333012552_111819_102705_R.jpg,0,1
115,060333012552_111819_102724_L.jpg,0,0
116,060333012569_111819_102841_L.jpg,0,1
117,060333012576_111819_102950_R.jpg,0,0
118,060333012576_111819_103008_L.jpg,0,0
119,060333012590_111819_110117_R.jpg,0,0
120,060333012590_111819_110141_L.jpg,0,0
121,060333012606_111819_111857_R.jpg,0,1
122,060333012606_111819_112000_L.jpg,0,0
123,060333012613_111819_113011_R.jpg,0,0
124,060333012613_111819_113030_L.jpg,0,0
125,060333012620_111819_113313_R.jpg,0,1
126,060333012620_111819_113330_L.jpg,0,1
127,060333012637_111819_114535_R.jpg,0,0
128,060333012637_111819_114553_L.jpg,0,0
129,060333012644_111819_114711_R.jpg,0,0
130,060333012644_111819_114734_L.jpg,0,0
131,060333012651_111819_114822_R.jpg,0,0
132,060333012651_111819_114834_L.jpg,0,0
133,060333012675_111819_121030_R.jpg,0,1
134,060333012675_111819_121046_L.jpg,0,1
135,060333012682_111819_121117_R.jpg,0,1
136,060333012682_111819_121142_L.jpg,0,1
137,060333012699_111819_122434_R.jpg,0,1
138,060333012699_111819_122505_L.jpg,0,1
139,060333012705_111819_123922_L.jpg,0,0
140,060333012712_111819_125640_R.jpg,0,1
141,060333012712_111819_125658_L.jpg,0,0
142,060333012729_111819_010628_R.jpg,0,0
143,060333012729_111819_010644_L.jpg,0,1
144,060333012736_111819_010742_R.jpg,0,0
145,060333012736_111819_010802_L.jpg,0,0
146,060333012743_111819_012322_R.jpg,0,0
147,060333012743_111819_012348_L.jpg,0,1
148,060333012750_111819_014315_R.jpg,0,1
149,060333012750_111819_014345_L.jpg,0,0
150,060333012767_111819_025603_R.jpg,0,1
151,060333012767_111819_025620_L.jpg,0,1
152,060333012774_111819_025834_R.jpg,0,0
153,060333012774_111819_025919_L.jpg,0,0
154,060333012781_111819_031044_R.jpg,0,1
155,060333012781_111819_031109_L.jpg,0,1
156,060333012798_111819_031144_R.jpg,0,0
157,060333012798_111819_031159_L.jpg,0,0
158,060333012804_111819_031410_R.jpg,0,1
159,060333012804_111819_031452_L.jpg,0,0
160,060333012811_111819_032840_R.jpg,0,0
161,060333012811_111819_032859_L.jpg,0,0
162,060333012828_111819_032953_R.jpg,0,1
163,060333012828_111819_033025_L.jpg,0,0
164,060333012835_111819_033128_R.jpg,0,1
165,060333012835_111819_033148_L.jpg,0,1
166,060333012842_111819_034125_R.jpg,0,0
167,060333012842_111819_034140_L.jpg,0,0
168,060333012859_111819_034229_R.jpg,0,0
169,060333012859_111819_034246_L.jpg,0,0
170,060333012866_111819_034325_R.jpg,0,0
171,060333012866_111819_034339_L.jpg,0,0
172,060333012873_111819_035845_R.jpg,0,0
173,060333012873_111819_035900_L.jpg,0,0
174,060333012880_111819_035952_R.jpg,0,1
175,060333012880_111819_040009_L.jpg,0,0
176,060333012897_111819_041044_R.jpg,0,0
177,060333012897_111819_041056_L.jpg,0,0
178,060333012903_111819_041138_R.jpg,0,0
179,060333012903_111819_041200_L.jpg,0,0
180,060333012910_111819_042730_R.jpg,0,0
181,060333012910_111819_042749_L.jpg,0,0
182,060333012927_111819_042852_R.jpg,0,0
183,060333012927_111819_042909_L.jpg,0,0
184,060333012934_111819_043022_R.jpg,0,0
185,060333012934_111819_043036_L.jpg,0,0
186,060333012941_111819_043946_R.jpg,0,0
187,060333012941_111819_044003_L.jpg,0,0
188,060333012958_111819_044103_R.jpg,0,1
189,060333012965_111819_045140_R.jpg,0,0
190,060333012965_111819_045214_L.jpg,0,0
191,060333012972_111819_045324_R.jpg,0,0
192,060333012989_111819_050134_R.jpg,0,1
193,060333012989_111819_050149_L.jpg,0,0
194,060333012996_111819_051204_R.jpg,0,1
195,060333012996_111819_051222_L.jpg,0,0
196,060333013009_111819_051259_R.jpg,0,1
197,060333013009_111819_051319_L.jpg,0,1
198,060333013016_111819_054600_R.jpg,0,0
199,060333013016_111819_054624_L.jpg,0,0
200,060333013023_111819_055530_R.jpg,0,1
201,060333013023_111819_055548_L.jpg,0,1
202,060333013030_111919_082534_R.jpg,0,0
203,060333013030_111919_082629_L.jpg,0,1
204,060333013047_111919_084459_R.jpg,0,1
205,060333013054_111919_085555_R.jpg,0,0
206,060333013054_111919_085613_L.jpg,0,0
207,060333013061_111919_091744_R.jpg,0,0
208,060333013061_111919_091821_L.jpg,0,0
209,060333013078_111919_093553_R.jpg,0,0
210,060333013078_111919_093627_L.jpg,0,1
211,060333013085_111919_094829_R.jpg,0,1
212,060333013085_111919_094841_L.jpg,0,0
213,060333013092_111919_095907_R.jpg,0,0
214,060333013092_111919_095928_L.jpg,0,1
215,060333013108_111919_100000_R.jpg,0,0
216,060333013108_111919_100028_L.jpg,0,0
217,060333013115_111919_100638_R.jpg,0,0
218,060333013115_111919_100654_L.jpg,0,0
219,060333013122_111919_100750_R.jpg,0,0
220,060333013122_111919_100807_L.jpg,0,0
221,060333013139_111919_100850_R.jpg,0,1
222,060333013139_111919_100918_L.jpg,0,0
223,060333013146_111919_102606_L.jpg,0,0
224,060333013146_111919_102942_R.jpg,0,0
225,060333013153_111919_104958_R.jpg,0,1
226,060333013153_111919_105025_L.jpg,0,1
227,060333013160_111919_105308_R.jpg,0,0
228,060333013160_111919_105326_L.jpg,0,0
229,060333013177_111919_105417_R.jpg,0,0
230,060333013177_111919_105438_L.jpg,0,0
231,060333013184_111919_105515_R.jpg,0,0
232,060333013184_111919_105534_L.jpg,0,0
233,060333013191_111919_125448_R.jpg,0,1
234,060333013191_111919_125505_L.jpg,0,0
235,060333013207_111919_125604_R.jpg,0,0
236,060333013214_111919_011057_R.jpg,0,0
237,060333013214_111919_011121_L.jpg,0,0
238,060333013221_111919_011233_R.jpg,0,1
239,060333013221_111919_011249_L.jpg,0,0
240,060333013238_111919_011444_R.jpg,0,0
241,060333013238_111919_011505_L.jpg,0,1
242,060333013245_111919_012131_R.jpg,0,1
243,060333013245_111919_012156_L.jpg,0,0
244,060333013245_111919_015239_R.jpg,0,0
245,060333013245_111919_015305_L.jpg,0,0
246,060333013252_111919_022032_L.jpg,0,1
247,060333013269_111919_023106_R.jpg,0,0
248,060333013269_111919_023128_L.jpg,0,0
249,060333013276_111919_024024_R.jpg,0,1
250,060333013276_111919_024046_L.jpg,0,1
251,060333013283_111919_024517_R.jpg,0,0
252,060333013283_111919_024530_L.jpg,0,0
253,060333013290_111919_025432_R.jpg,0,0
254,060333013290_111919_025455_L.jpg,0,0
255,060333013306_111919_025538_R.jpg,0,1
256,060333013306_111919_025553_L.jpg,0,1
257,060333013313_111919_030419_R.jpg,0,0
258,060333013313_111919_030436_L.jpg,0,0
259,060333013320_111919_031235_R.jpg,0,0
260,060333013320_111919_031247_L.jpg,0,0
261,060333013337_111919_032419_R.jpg,0,1
262,060333013337_111919_032436_L.jpg,0,0
263,060333013344_111919_033622_R.jpg,0,1
264,060333013344_111919_033639_L.jpg,0,0
265,060333013351_111919_034343_R.jpg,0,1
266,060333013351_111919_034413_L.jpg,0,0
267,060333013368_111919_034522_R.jpg,0,1
268,060333013368_111919_034545_L.jpg,0,0
269,060333013375_111919_034721_R.jpg,0,0
270,060333013375_111919_034738_L.jpg,0,0
271,060333013382_111919_035427_R.jpg,0,0
272,060333013382_111919_035443_L.jpg,0,0
273,060333013399_111919_035806_R.jpg,0,1
274,060333013399_111919_035842_L.jpg,0,1
275,060333013405_111919_035936_R.jpg,0,0
276,060333013405_111919_035950_L.jpg,0,0
277,060333013412_111919_042013_L.jpg,0,0
278,060333013429_111919_045626_R.jpg,0,1
279,060333013429_111919_045734_L.jpg,0,1
280,060333013436_111919_050938_R.jpg,0,1
281,060333013436_111919_050951_L.jpg,0,0
282,060333013443_111919_051056_R.jpg,0,1
283,060333013443_111919_051127_L.jpg,0,0
284,060333013450_111919_052622_R.jpg,0,0
285,060333013450_111919_052644_L.jpg,0,1
286,060333013467_111919_052752_R.jpg,0,0
287,060333013467_111919_052815_L.jpg,0,0
288,060333013474_111919_053124_R.jpg,0,0
289,060333013474_111919_053138_L.jpg,0,0
290,060333013481_111919_055751_L.jpg,0,1
291,060333013498_111919_061743_R.jpg,0,0
292,060333013498_111919_061817_L.jpg,0,0
293,060333013504_123117_072448_R.jpg,0,0
294,060333013504_123117_072504_L.jpg,0,0
295,060333013511_123117_072635_R.jpg,0,1
296,060333013511_123117_072649_L.jpg,0,1
297,060333013528_123117_072719_R.jpg,0,1
298,060333013528_123117_072737_L.jpg,0,0
299,060333013535_123117_074923_R.jpg,0,1
300,060333013535_123117_075039_L.jpg,0,0
301,060333013542_123117_075138_R.jpg,0,0
302,060333013542_123117_075151_L.jpg,0,0
303,060333013559_123117_080350_R.jpg,0,1
304,060333013559_123117_080407_L.jpg,0,0
305,060333013566_123117_080440_R.jpg,0,0
306,060333013566_123117_080455_L.jpg,0,1
307,060333013580_123117_081137_R.jpg,0,0
308,060333013580_123117_081152_L.jpg,0,1
309,060333013597_123117_082832_R.jpg,0,0
310,060333013597_123117_082855_L.jpg,0,0
311,060333013603_123117_083823_R.jpg,0,1
312,060333013603_123117_083915_L.jpg,0,0
313,060333013610_123117_084808_L.jpg,0,0
314,060333013627_123117_084919_R.jpg,0,0
315,060333013627_123117_084933_L.jpg,0,0
316,060333013634_123117_085140_R.jpg,0,1
317,060333013641_123117_090041_R.jpg,0,0
318,060333013641_123117_090056_L.jpg,0,1
319,060333013658_123117_090150_R.jpg,0,0
320,060333013658_123117_090204_L.jpg,0,0
321,060333013665_123117_090912_R.jpg,0,0
322,060333013665_123117_090929_L.jpg,0,0
323,060333013672_123117_091258_R.jpg,0,0
324,060333013689_123117_092138_R.jpg,0,1
325,060333013689_123117_092155_L.jpg,0,1
326,060333013696_123117_093103_R.jpg,0,0
327,060333013696_123117_093120_L.jpg,0,0
328,060333013702_123117_093204_R.jpg,0,1
329,060333013702_123117_093234_L.jpg,0,0
330,060333013719_123117_094310_R.jpg,0,0
331,060333013719_123117_094341_L.jpg,0,0
332,060333013726_123117_094431_R.jpg,0,1
333,060333013726_123117_094449_L.jpg,0,0
334,060333013733_123117_100155_L.jpg,0,0
335,060333013740_123117_101307_R.jpg,0,0
336,060333013740_123117_101320_L.jpg,0,0
337,060333013764_123117_102537_R.jpg,0,0
338,060333013764_123117_102648_L.jpg,0,0
339,060333013771_123117_103547_R.jpg,0,1
340,060333013771_123117_103600_L.jpg,0,0
341,060333013795_123117_104731_R.jpg,0,0
342,060333013795_123117_104750_L.jpg,0,1
343,060333013801_123117_110057_R.jpg,0,0
344,060333013801_123117_110118_L.jpg,0,0
345,060333013818_123117_110726_R.jpg,0,0
346,060333013818_123117_110742_L.jpg,0,0
347,060333013825_123117_112136_L.jpg,0,0
348,060333013832_123117_114217_R.jpg,0,1
349,060333013832_123117_114238_L.jpg,0,0
350,060333013849_123117_114712_R.jpg,0,1
351,060333013849_123117_114733_L.jpg,0,1
352,060333013856_123117_114804_R.jpg,0,0
353,060333013856_123117_114815_L.jpg,0,1
354,060333013863_123117_114905_R.jpg,0,1
355,060333013870_123117_115603_R.jpg,0,0
356,060333013870_123117_115619_L.jpg,0,0
357,060333013887_123117_115848_R.jpg,0,1
358,060333013887_123117_115915_L.jpg,0,1
359,060333013894_010118_121033_R.jpg,0,0
360,060333013894_010118_121045_L.jpg,0,0
361,060333013917_010118_121309_R.jpg,0,1
362,060333013917_010118_121324_L.jpg,0,1
363,060333013924_010118_123049_R.jpg,0,0
364,060333013924_010118_123112_L.jpg,0,1
365,060333013931_010118_124139_R.jpg,0,1
366,060333013948_010118_125412_R.jpg,0,1
367,060333013948_010118_125423_L.jpg,0,1
368,060333013955_010118_125459_R.jpg,0,0
369,060333013955_010118_125522_L.jpg,0,1
370,060333013962_010118_125658_L.jpg,0,1
371,060333013979_010118_010357_R.jpg,0,0
372,060333013979_010118_010421_L.jpg,0,0
373,060333013986_010118_011358_R.jpg,0,1
374,060333013986_010118_011440_L.jpg,0,0
375,060333014037_010118_070140_R.jpg,0,0
376,060333014037_010118_070156_L.jpg,0,0
377,060333014044_010118_071556_R.jpg,0,0
378,060333014044_010118_071650_L.jpg,0,1
379,060333014051_010118_073151_R.jpg,0,0
380,060333014051_010118_073227_L.jpg,0,0
381,060333014068_010118_074930_R.jpg,0,1
382,060333014068_010118_074957_L.jpg,0,1
383,060333014068_010118_083116_R.jpg,0,0
384,060333014068_010118_083157_R.jpg,0,0
385,060333014075_010118_075054_R.jpg,0,0
386,060333014099_010118_083409_R.jpg,0,0
387,060333014099_010118_083424_L.jpg,0,0
388,060333014105_010118_090556_R.jpg,0,1
389,060333014105_010118_090615_L.jpg,0,0
390,060333014112_010118_092110_R.jpg,0,0
391,060333014112_010118_092130_L.jpg,0,0
392,060333014129_010118_092231_R.jpg,0,0
393,060333014129_010118_092250_L.jpg,0,0
394,060333014136_010118_092445_R.jpg,0,0
395,060333014136_010118_092458_L.jpg,0,0
396,060333014143_010118_093525_R.jpg,0,0
397,060333014143_010118_093557_L.jpg,0,0
398,060333014150_010118_093646_R.jpg,0,0
399,060333014150_010118_093708_L.jpg,0,0
400,060333014167_010118_101233_R.jpg,0,0
401,060333014167_010118_101300_L.jpg,0,0
402,060333014174_010118_104909_R.jpg,0,0
403,060333014174_010118_104955_L.jpg,0,1
404,060333014181_010118_111230_R.jpg,0,0
405,060333014181_010118_111243_L.jpg,0,0
406,060333014198_010118_112925_R.jpg,0,0
407,060333014198_010118_113001_L.jpg,0,1
408,060333014204_010118_113038_R.jpg,0,0
409,060333014204_010118_113050_L.jpg,0,0
410,060333014211_010118_114231_R.jpg,0,0
411,060333014211_010118_114334_L.jpg,0,0
412,060333014228_010118_114546_R.jpg,0,0
413,060333014228_010118_114621_L.jpg,0,0
414,060333014235_010118_114936_R.jpg,0,0
415,060333014235_010118_114955_L.jpg,0,0
416,060333014242_010118_115040_R.jpg,0,0
417,060333014242_010118_115101_L.jpg,0,1
418,060333014259_010218_120346_R.jpg,0,1
419,060333014259_010218_120400_L.jpg,0,0
420,060333014266_010218_120501_R.jpg,0,1
421,060333014266_010218_120519_L.jpg,0,0
422,060333014273_010218_120603_R.jpg,0,0
423,060333014273_010218_120628_L.jpg,0,0
424,060333014280_010218_121607_R.jpg,0,0
425,060333014280_010218_121619_L.jpg,0,0
426,060333014297_010218_121703_R.jpg,0,1
427,060333014297_010218_121728_L.jpg,0,0
428,060333014303_010218_121956_R.jpg,0,0
429,060333014303_010218_122011_L.jpg,0,0
430,060333014310_010218_122950_R.jpg,0,0
431,060333014310_010218_123005_L.jpg,0,0
432,060333014327_010218_123620_R.jpg,0,1
433,060333014327_010218_123634_L.jpg,0,0
434,060333014334_010218_123752_R.jpg,0,0
435,060333014334_010218_123804_L.jpg,0,0
436,060333014341_010218_123845_R.jpg,0,0
437,060333014341_010218_123916_L.jpg,0,0
438,060333014358_010218_123955_R.jpg,0,0
439,060333014358_010218_124009_L.jpg,0,0
440,060333014365_010218_125300_R.jpg,0,1
441,060333014365_010218_125319_L.jpg,0,0
442,060333014372_010218_125353_R.jpg,0,0
443,060333014372_010218_125415_L.jpg,0,0
444,060333014389_010218_010211_R.jpg,0,0
445,060333014389_010218_010240_L.jpg,0,0
446,060333014396_010218_010354_R.jpg,0,0
447,060333014396_010218_010417_L.jpg,0,0
448,060333014402_010218_010549_R.jpg,0,0
449,060333014402_010218_010620_L.jpg,0,0
450,060333014419_010218_011924_R.jpg,0,1
451,060333014419_010218_011937_L.jpg,0,0
452,060333014426_010218_012800_L.jpg,0,1
453,060333014433_010218_014310_R.jpg,0,1
454,060333014433_010218_014325_L.jpg,0,0
455,060333014440_010218_015244_R.jpg,0,1
456,060333014440_010218_015304_L.jpg,0,1
457,060333014457_010218_021712_R.jpg,0,0
458,060333014457_010218_021725_L.jpg,0,0
459,060333014464_010218_021807_R.jpg,0,0
460,060333014464_010218_021819_L.jpg,0,0
